ZoneNumber,ZoneName,FileName,zonCreationDate,zonUpdateDate,zonAuthor,respawnTimer,resetMode,lastRoomNum,spawnMobileID,spawnMobileCount,spawnMobileRoomID,spawnMobileType,spawnItemID,spawnItemLocationID,spawnItemType,spawnItemMobID,spawnDoorID,spawnDoorState,multHp,multMana,multHitroll,multDamage,multArmor,multXp,multGold,multLevel
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1907,1,1907,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1906,2,1947,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1906,2,1945,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1918,,ObjectToMob,1905,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1903,,ObjectToMobEQ,1905,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1905,4,1947,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1918,,ObjectToMob,1905,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1903,,ObjectToMobEQ,1905,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1905,4,1945,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1945,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1966,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1963,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1971,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1982,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1982,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1973,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1955,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1955,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1904,10,1953,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1905,,ObjectToMob,1903,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1902,,ObjectToMobEQ,1903,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1903,3,1911,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1905,,ObjectToMob,1903,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1902,,ObjectToMobEQ,1903,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1903,3,1906,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1939,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1927,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1920,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1929,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1928,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1902,6,1928,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1910,,ObjectToMobEQ,1901,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1901,2,1954,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,1910,,ObjectToMobEQ,1901,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,1901,2,1967,normal,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,,,,,,,100,100,100,100,100,100,100,100
19,The Lands,../ronin/lib/world/TheLands.zon,Unknown,20Aug2017,Unknown,30,Reset on timer,1988,,,,,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12938,Closed Locked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12931,Closed Locked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12930,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12931,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12922,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12921,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12923,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12921,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12924,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12921,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12941,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12918,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12940,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12917,Closed Unlocked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12905,Closed Locked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,12906,Closed Locked,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12932,12938,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12931,12938,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12927,12942,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12930,12903,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12922,12903,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12922,12903,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12901,12903,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12903,12906,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12904,12905,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12919,12920,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12919,12920,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12919,12920,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12919,12920,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12920,12919,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12916,12924,inObject,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12924,12931,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12933,12918,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12917,12913,inRoom,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12920,3,12938,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12920,3,12938,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12920,3,12938,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12923,,ObjectToMobEQ,12916,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12916,1,12916,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12910,,ObjectToMobEQ,12915,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12915,1,12940,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12914,1,12919,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12912,,ObjectToMobEQ,12913,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12934,,ObjectToMobEQ,12913,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12902,,ObjectToMobEQ,12913,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12913,1,12937,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12929,,ObjectToMobEQ,12912,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12912,1,12935,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12913,,ObjectToMobEQ,12911,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12911,1,12940,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12908,,ObjectToMobEQ,12910,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12928,,ObjectToMobEQ,12910,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12910,1,12950,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12914,,ObjectToMobEQ,12907,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12905,,ObjectToMobEQ,12907,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12918,,ObjectToMobEQ,12907,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12907,1,12941,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12906,3,12924,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12906,,ObjectToMobEQ,12906,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12906,2,12923,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12906,1,12922,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12911,,ObjectToMobEQ,12905,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12900,,ObjectToMobEQ,12905,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12905,1,12931,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12926,,ObjectToMob,12904,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12925,,ObjectToMob,12904,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12909,,ObjectToMob,12904,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12915,,ObjectToMobEQ,12904,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12904,1,12904,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12907,,ObjectToMobEQ,12901,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12901,3,12914,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,12907,,ObjectToMobEQ,12901,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12901,2,12918,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12900,4,12913,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,12900,4,12913,normal,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,,,100,100,100,100,100,100,100,100
129,The Monastery,../ronin/lib/world/TheMonastery.zon,Unknown,4Jan2026,Arodtanjoe,25,Reset when empty,12999,,,,,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7503,Closed Unlocked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7502,Closed Unlocked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7504,Closed Locked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7502,Closed Locked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7502,Closed Unlocked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,,,,,7500,Closed Unlocked,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7518,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7516,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7515,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7514,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7513,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7512,7504,inRoom,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7520,,ObjectToMobEQ,7507,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7523,,ObjectToMobEQ,7507,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7507,1,7504,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7507,,ObjectToMob,7504,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7504,1,7507,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7501,,ObjectToMobEQ,7503,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7503,1,7507,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7504,,ObjectToMobEQ,7502,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7502,4,7501,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7505,,ObjectToMobEQ,7502,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7504,,ObjectToMobEQ,7502,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7502,3,7502,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7504,,ObjectToMobEQ,7502,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7502,4,7500,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7517,,ObjectToMob,7501,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7505,,ObjectToMobEQ,7501,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7506,,ObjectToMobEQ,7501,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7504,,ObjectToMobEQ,7501,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,7501,1,7501,normal,,,,,,,100,100,100,100,100,100,100,100
75,The Pirate Ship,../ronin/lib/world/ThePirateShip.zon,Unknown,19Nov2018,Unknown,30,Reset when empty,7599,,,,,7519,,ObjectToMob,7500,,,100,100,100,100,100,100,100,100
