itemNumber,keywords,shortDesc,longDesc,itemType,wearFlags,extraFlags,objAffFlags,Affect0,AffectModifier0,Affect1,AffectModifier1,Affect2,AffectModifier2,value0,value1,value2,value3,lightColor,lightType,lightHours,recipeCreates,recipeRequires1,recipeRequires2,recipeRequires3,aqOrderRequires1,aqOrderRequires2,aqOrderRequires3,aqOrderRequires4,maxContains,currentContains,liquidType,foodSatiation,poisoned,lockType,assignedKey,keyType,picksCurrent,picksMax,affAC,spell,spellLevel,chargesMax,chargesCurrent,weaponSpecial,weaponType,diceNumber,diceSize,damageMin,damageMax,damageAve,gunLicense,bulletsLeft,gunNumber,weight,cost,rent,treasureCoins,subclassPointValue,loadrate,boardReadLvl,boardWriteLvl,boardRemoveLvl,objTimer
26226," card thank you color colorful"," A violet thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26225," card thank you color colorful"," A purple thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26224," card thank you color colorful"," A blue thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26223," card thank you color colorful"," A green thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26222," card thank you color colorful"," A yellow thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26221," card thank you color colorful"," An orange thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26220," card thank you color colorful"," A red thank you card"," A thank you card lies on the ground.  If you don't deserve, don't take!",UNDEFINED,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26217," hat hideous purple feather feathered plumage"," A Bright Purple Plumed Hat"," A bright purple hat rests here, a feather sticking out of it.",ARMOR,TAKE HEAD,MAGICAL BLESSED LIMITED,32,DAMROLL,2,WIS,2,,,10,6,5,2,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,19,50000,12000,,,10,,,,
26216," belt tacky ugly gold golden"," A Hideously Tacky Gold Belt"," A hideously tacky gold belt lies on the ground here.",ARMOR,TAKE WAIST,GLOW MAGICAL LIMITED,32768,DAMROLL,1,MANA,11,,,10,-1,13,11,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,500000,5000,,,10,,,,
26215," coat ugly hideous hideously striped fur"," A Hideously Ugly Fur Coat"," A hideously ugly fur coat sits here, even the vermin run from it.",ARMOR,TAKE BODY,GLOW MAGICAL BLESSED LIMITED,20,ARMOR,-16,HITROLL,2,,,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,18,150000,69,,,10,,,,
26204," flaming flame fire hair brush hairbrush antioch"," The Flaming Hairbrush of Antioch"," A nondescript look hairbrush is resting here, yet it feels powerful. ",LIGHT,TAKE LIGHT-SOURCE,GLOW MAGICAL LIMITED,8,DAMROLL,3,HITROLL,2,,,0,0,-1,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,200000,1000,,,10,,,,
26203," sleeves moose hide hempquestprize decay"," a pair of moose-hide sleeves"," A pair of sleeves crafted from the thick hide of a giant moose.",ARMOR,TAKE ARMS,MAGICAL LIMITED ALL_DECAY,8,DAMROLL,3,HITROLL,1,MANA_REGEN,3,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,11,2097593,28813,,,0,,,,16651
26202," cloak goose down hempquestprize decay"," a goose down traveling cloak"," A warm traveling cloak made from goose down radiates a pale green aura.",ARMOR,TAKE ABOUT,MAGICAL LIMITED ALL_DECAY,16777216,DAMROLL,3,HITROLL,1,HIT,47,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,11,2097593,28813,,,0,,,,16651
26201," belt eagle feathers hempquestprize decay"," a belt of eagle feathers"," A belt made from eagle feathers has been left here, smelling of ale.",ARMOR,TAKE WAIST,MAGICAL LIMITED ALL_DECAY,16777216,DAMROLL,3,HITROLL,1,HP_REGEN,11,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,11,2097593,28813,,,0,,,,16651
26200," sack hemp hempquest"," sack made from hemp"," A quester's sack, made from hemp, the finest fiber in the land.",CONTAINER,TAKE,GLOW,,,,,,,,10000,0,0,0,,,,,,,,,,,,10000,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,100,,,,
26103," staff skulls"," The Staff of Skulls"," A crooked staff with a demonic skull on top rests here.",STAFF,TAKE HOLD,HUM EVIL MAGICAL ANTI-GOOD ANTI-RENT,,,,,,,,20,12,12,91,,,,,,,,,,,,,,,,,,,,,,,91,20,12,12,,,,,,,,,,,6,8000,2000,,,10,,,,
26102," lance skylance zyca"," A Zyca Skylance"," The lance of a Zyca Skyknight has been dropped on the ground here.",UNDEFINED,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26101," staff charming"," A staff of charming"," A cracked old staff has been propped up against the wall.",STAFF,TAKE HOLD,MAGICAL ANTI-RENT,,,,,,,,40,50,50,7,,,,,,,,,,,,,,,,,,,,,,,7,40,50,50,,,,,,,,,,,10,10,10,,,10,,,,
26100," book clues hints"," Ansel's Clue Book"," There is a book of clues on the ground here.",TRASH,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26399," key frost crystalline"," The Key to the North Pole"," a crystalline key of frost and snow shimmers here.",KEY,TAKE HOLD,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26398," door key"," The key to the rolling door"," The key to the rolling door is hanging here.",KEY,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26397," Key box"," A key box"," A key box is hanging on the wall, a warning label clear on its face.",CONTAINER,TAKE,NO_GIVE NO_TAKE_MOB,,,,,,,,1,0,0,0,,,,,,,,,,,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26396," Christmas Wish List"," a Christmas Wish List"," a faded and abused christmas wish list lies here.",NOTE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26310," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",WEAPON,TAKE WIELD,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,whip,0,0,0,0,0,,,,10,10,10,,,10,,,,
26304," card christmas paper"," A christmas card"," A small card wishing you a `bMerry `cChristmas `qlies here.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26303," roll packing tape"," A roll of packing tape"," A roll of packing tape has been tossed in the corner.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26302," paper roll wrapping"," A roll of wrapping paper"," A brightly colored roll of wrapping paper is propped in the corner.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26301," Toy for her present"," A toy for her"," A doll lies here dressed in her best dress.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,125,125,,,10,,,,
26300," toy for him present"," A toy for him"," a small toy soldier sits here, waiting for a little boy.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,125,125,,,10,,,,20
26699," key frost crystalline"," The Key to the North Pole"," a crystalline key of frost and snow shimmers here.",KEY,TAKE HOLD,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26698," door key"," The key to the rolling door"," The key to the rolling door is hanging here.",KEY,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26697," Key box"," A key box"," A key box is hanging on the wall, a warning label clear on its face.",CONTAINER,TAKE,NO_GIVE NO_TAKE_MOB,,,,,,,,1,0,0,0,,,,,,,,,,,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26696," Christmas Wish List"," a Christmas Wish List"," a faded and abused christmas wish list lies here.",NOTE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
26604," card christmas paper"," A christmas card"," A small card wishing you a `bMerry `cChristmas `qlies here.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26603," roll packing tape"," A roll of packing tape"," A roll of packing tape has been tossed in the corner.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26602," paper roll wrapping"," A roll of wrapping paper"," A brightly colored roll of wrapping paper is propped in the corner.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26601," Toy for her present"," A toy for her"," A doll lies here dressed in her best dress.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,125,125,,,10,,,,
26600," toy for him present"," A toy for him"," a small toy soldier sits here, waiting for a little boy.",OTHER,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,125,125,,,10,,,,20
26103," staff skulls"," The Staff of Skulls"," A crooked staff with a demonic skull on top rests here.",STAFF,TAKE HOLD,HUM EVIL MAGICAL ANTI-GOOD ANTI-RENT,,,,,,,,20,12,12,91,,,,,,,,,,,,,,,,,,,,,,,91,20,12,12,,,,,,,,,,,6,8000,2000,,,10,,,,
26102," lance skylance zyca"," A Zyca Skylance"," The lance of a Zyca Skyknight has been dropped on the ground here.",UNDEFINED,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26101," staff charming"," A staff of charming"," A cracked old staff has been propped up against the wall.",STAFF,TAKE HOLD,MAGICAL ANTI-RENT,,,,,,,,40,50,50,7,,,,,,,,,,,,,,,,,,,,,,,7,40,50,50,,,,,,,,,,,10,10,10,,,10,,,,
26100," book clues hints"," Ansel's Clue Book"," There is a book of clues on the ground here.",TRASH,TAKE,ANTI-RENT,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26375," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26374," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26373," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26372," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26371," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26370," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26369," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26368," drink beer MGD"," A can of MGD"," A can of beer has been left here.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26367," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26366," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26365," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26364," drink kahlua"," A Black Russian"," A dark looking drink awaits a consumer.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26363," rose indigo"," A rose"," Amongst the others, an indigo rose steals the spotlight.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26362," drink sour"," A Whiskey Sour"," A tart drink waits to be delivered to the hostess.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26361," drink Tequila"," A Tequila Sunrise"," A drink for those occasions when the sun does rise on your party sits here.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26360," drink Yellowbird"," A Yellowbird"," A banana-flavored drink calls your name.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26359," drink 7&7"," A 7&7"," A clear drink in a tall glass waits for its time to shine.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26358," drink Harvey Wallbanger"," A Harvey Wallbanger"," A party drink awaits pickup, hawking desirability through its classic nature.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26357," drink orgasm"," A screaming orgasm"," A tantalizing drink exploding with passion, awaits its release with your touch.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26356," drink sex"," Sex on the Beach"," A beautiful sunset over sand and surf puts you in the mood for sex on the beach.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26355," drink tropical Malibu"," A Pineapple Malibu"," A tropical drink awaits a consumer, flaunting its sexy cocktail umbrella.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26354," drink Chevy"," A '57 Chevy with a White License Plate"," A '57 Chevy with a White License Plate waits here to be test-driven.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26353," drink B52"," A B-52"," A drink awaits a consumer, its contents promise to help you roam.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26352," drink elephant"," A White Elephant"," A tall glass, filled with a milky-looking drink, waits to be tasted.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26351," drink grasshopper"," A grasshopper in a tall glass"," A tall glass, filled with a milky-looking drink, waits to be tasted.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26350," drink champagne"," A tall champagne glass"," A champagne glass, full of chardonnay, invites you to toast the New Year.",TREASURE,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26303," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26302," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26301," dogbone"," A dogbone"," A Mother Hubbard's dog-sized bone sits here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26300," cupboard"," A pantry cupboard"," A pantry cupboard sits here waiting to be opened.",CONTAINER,,,,,,,,,,100,0,0,0,,,,,,,,,,,,100,,,,,0,0,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26160," Ray of Light"," Ray of Light"," Something is glowing with a saintly light",LIGHT,TAKE LIGHT-SOURCE,BLESSED ANTI-EVIL,,DAMROLL,4,HITROLL,4,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26138," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26137," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26136," nothing"," a bit of nothing"," There is a bit of nothing sitting here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26135," udder cow moo qt quest lemon juke dairy"," Cow's Udder"," A fleshy mound of teats rests here, oddly fashioned into a hat.",ARMOR,TAKE HEAD,LIMITED ANTI-AUCTION,,DAMROLL,3,HIT,50,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,80000,,,10,,,,
26134," cow udder dairy moo qt quest"," Cow's Udder"," A fleshy mound of teats rests here, oddly fashioned into a hat.",ARMOR,TAKE HEAD,LIMITED ANTI-AUCTION,,HIT,50,DAMROLL,3,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26133," santas belt red"," Santas red lether belt"," A long red lether belt is lying on the ground here",ARMOR,TAKE WAIST,LIMITED,,DAMROLL,3,,,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26132," santas red slippers"," `iSantas HUGE red Slippers"," `bThere are lying some red slippers here.",ARMOR,TAKE FEET,LIMITED,,DAMROLL,4,HITROLL,4,,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26131," kombat mortal leggings sirblade"," Some Kombat Leggings"," There are lying some leggings on the ground here.",ARMOR,TAKE LEGS,LIMITED,128,DAMROLL,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26130," kombat mortal gloves feanor"," The Ultimate Kombat Gloves"," Some gloves of kombat is lying here.",ARMOR,TAKE HANDS,LIMITED,128,DAMROLL,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26129," kombat mortal helm trenn"," The Kombat Helm"," Someone has dropped a kombat helm here.",ARMOR,TAKE HEAD,LIMITED,128,DAMROLL,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26128," kombat boots mortal aemon"," The Kombat Boots"," Someone has dropped some kombat boots.",ARMOR,TAKE FEET,LIMITED,128,DAMROLL,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26127," kombat plate hethra mortal"," The Kombat Plate"," Someone has dropped a plate of mortal kombat here.",ARMOR,TAKE BODY,LIMITED,524296,DAMROLL,5,HITROLL,4,MANA_REGEN,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26126," kombat belt king zazu"," Belt of the Kombat King"," Someone has left a kombat belt here",ARMOR,TAKE WAIST,LIMITED,268435456,DAMROLL,4,HITROLL,4,MANA_REGEN,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26125," kombat shield mortal zazu"," Kombat Champion's Shield"," A long forgotten shield is lying here.",ARMOR,TAKE SHIELD,LIMITED,40,DAMROLL,3,HITROLL,4,MANA_REGEN,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26124," kombat sleeves mortal"," Bracers of Mortal Kombat"," Some bracers are lying here",ARMOR,TAKE ARMS,LIMITED,128,DAMROLL,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26123," Diamond tyrkey skin"," A Diamond covered turkey skin"," a skin covered with diamonds is lying here.",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26122," turkey feather belt"," A Belt made of Turkey feathers"," There are lying some feathers on the ground here.",WORN,TAKE WAIST,LIMITED,,DAMROLL,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26121," Voodoo turkey necklace giblets"," Voodoo Necklace of Turkey Giblets"," A necklace with wierd symbols is lying here.",WORN,TAKE NECK,LIMITED,,DAMROLL,3,ARMOR,20,HP_REGEN,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,,,10,,,,
26120," turkey skin"," Turkey Skin"," Something disgusting is lying here, smelling like jearoms pants",UNDEFINED,TAKE,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26116," robe sith master"," Robe of the Sith master"," A robe of ancient dark powers is lying here.",ARMOR,TAKE ABOUT,EVIL ANTI-GOOD ANTI-NEUTRAL ANTI-PALADIN ANTI-AVATAR LIMITED,,DAMROLL,4,HITROLL,4,,,15,0,0,1073749936,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,10,10,300000,,,10,,,,
26115," belt thick green leather"," Thick green leather belt"," a huge, green belt made of leather covers the floor",ARMOR,TAKE WAIST,ANTI-AVATAR LIMITED NO_LOCATE,,DAMROLL,2,,,,,15,2,0,1073749936,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,10,10,100000,,,10,,,,
26114," hat pointy"," A Pointy Hat"," a pointy hat is lying on the ground.",WORN,TAKE HEAD NO_REMOVE,ANTI-RENT,,HIT,0,MANA,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26113," red lightsabre sabre"," A Red Lightsabre"," A Red Lightsabre",UNDEFINED,TAKE WIELD,ANTI-MORTAL,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26112," dual red lightsabre sabre"," Dual Red Lightsabre"," A Dual Red Lightsabre",2H-WEAPON,TAKE WIELD,ANTI-MORTAL,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,whip,0,0,0,0,0,,,,10,10,10,,,10,,,,
26111," sith robe red"," The robe of a Sith"," The robe of a Sith",ARMOR,TAKE BODY,EVIL ANTI-MORTAL,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,10,10,,,10,,,,
26110," marshmellow peeps chicks"," A small marshmellow peep"," A small, squishy, brightly colored marshmellow chick sits here",FOOD,TAKE,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,10,10,10,,,50,,,,
26109," rabbit belt hair"," A belt of woven rabbit hair"," A belt intricately woven from rabbit hair, rests here, making you think of a giant hairball",ARMOR,TAKE WAIST,ANTI-NEUTRAL ANTI-THIEF ANTI-CLERIC ANTI-NOMAD ANTI-COMMANDO LIMITED ANTI-AUCTION,,DAMROLL,2,MANA_REGEN,5,,,5,0,10,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,10,10,1000,,,10,,,,
26108," sleeves bunnyskin"," A pair of bunnyskin sleeves"," A soft and furry pair of bunnyskin sleeves are here, not looking to lively...",ARMOR,TAKE ARMS,ANTI-NEUTRAL ANTI-THIEF ANTI-COMMANDO LIMITED ANTI-AUCTION,,HIT,10,DAMROLL,3,,,10,205,10,1073749936,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,5,500,1000,,,10,,,,
26107," tree large oak"," A tall, leafy oak tree"," A tall, leafy oak tree stands here. Whispers of a breeze playing through its upper branches.",OTHER,,NO_LOCATE,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,,,100,,,,
